Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
771	Friends	41315-1	Heartlake Surf Shop	2017	67	25.2 x 17.5 x 6.9
771	Friends	41322-1	Snow Resort Ice Rink	2017	99	28.2 x 26.2 x 5.9
771	Friends	41323-1	Snow Resort Chalet	2017	164.5	38.2 x 26.2 x 5.6
771	Friends	41324-1	Snow Resort Ski Lift	2017	285	47 x 28 x 6
919	Cities of Wonders	COWMY4-1	Malaysia - Bunga Raya (Hibiscus) (6218706)	2017	?	? x ? x ?
919	Cities of Wonders	COWMY3-1	Malaysia - Rumah Kampung (Village House) (6218709)	2017	?	? x ? x ?
919	Cities of Wonders	COWMY1-1	Malaysia - Wau (Moon-Kite) (6218710)	2017	?	? x ? x ?
919	Cities of Wonders	COWMY2-1	Malaysia - Ketupat (Rice Dumpling) (6218707)	2017	?	? x ? x ?
167	Duplo	10841-1	Fun Family Fair	2017	?	47.8 x 27.9 x 11.3
167	Duplo	10839-1	Shooting Gallery	2017	17	28 x 25.8 x 9
167	Duplo / Disney's Mickey Mouse	10844-1	Minnie Mouse Bow-tique	2017	38	48 x 28.2 x 9.1
773	Disney Princess	41145-1	Ariel and the Magical Spell	2017	94.06	26.2 x 19.1 x 7.2
773	Disney Princess	41146-1	Cinderella's Enchanted Evening	2017	99	28.2 x 26.2 x 5.9
771	Friends	41320-1	Heartlake Frozen Yogurt Shop	2017	129.1	37 x 25.7 x 4.7
167	Duplo	10840-1	Big Fair	2017	?	57.7 x 37.3 x 11.2
801	Minecraft	21136-1	The Ocean Monument	2017	486	48 x 37.8 x 9.4
801	Minecraft	21135-1	The Crafting Box 2.0	2017	?	48 x 28.2 x 7.4
920	The LEGO Ninjago Movie	70620-1	NINJAGO City	2017	970	49 x 58.5 x 18.5
67	Town / City / Jungle	40177-1	City Jungle Explorer Kit polybag	2017	?	19 x 19 x 2
759	Ninjago / (Other)	5004916-1	Kai’s Dojo Pod polybag	2017	6	17 x 17 x 5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40245-1	Monthly Mini Model Build Set - 2017 07 July, Octopus polybag	2017	?	? x ? x ?
976	LEGO Brand / LEGO Inside Tour	4000024-1	Inside Tour (LIT) Exclusive 2017 Edition - LEGO House Tree of Creativity	2017	?	? x ? x ?
166	Educational & Dacta	5004933-1	Build to Learn Pack polybag	2017	21	16.8 x 23.7 x 2
919	Cities of Wonders	COWHK3-1	Hong Kong - Former Kowloon-Canton Railway Clock Tower (6218773)	2017	20	4.5 x 18 x 14
868	Nexo Knights / Supplemental	70373-1	Combo NEXO Powers Wave 2 polybag	2017	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 8	30497-1	First Order Heavy Assault Walker - Mini polybag	2017	3.7	17.5 x 17 x 1
976	LEGO Brand / LEGO Brand Store / Model	40178-1	Iconic VIP Set polybag	2017	45.5	22.5 x 22.5 x 3.5
67	Town / City / Traffic	40170-1	Build My City Accessory Set	2017	18.4	16.2 x 12 x 4.6
771	Friends / Supplemental	40264-1	Build My Heartlake City Accessory Set	2017	19	16.5 x 12 x 4.5
920	The LEGO Ninjago Movie	70613-1	Garma Mecha Man	2017	250	35 x 37.5 x 7
920	The LEGO Ninjago Movie	70617-1	Temple of the Ultimate Ultimate Weapon	2017	436.1	35 x 37.5 x 9
920	The LEGO Ninjago Movie	70616-1	Ice Tank	2017	328	? x ? x ?
920	The LEGO Ninjago Movie	70610-1	Flying Jelly Sub	2017	69.3	35.1 x 18.8 x 5.7
768	Super Heroes / Justice League	76085-1	Battle of Atlantis	2017	66.9	20.4 x 19 x 4.2
768	Super Heroes / Justice League	76086-1	Knightcrawler Tunnel Attack	2017	132.5	38.2 x 26.2 x 7.1
768	Super Heroes / Justice League	76087-1	Flying Fox: Batmobile Airlift Attack	2017	397.7	48 x 37.8 x 9.4
771	Friends	41319-1	Snow Resort Hot Chocolate Van	2017	56.7	34.2 x 18.8 x 5.2
36	Technic / Model / Fire	42068-1	Airport Rescue Vehicle	2017	396	48 x 28.2 x 9.1
860	Dimensions / Dimensions Wave 9	71255-1	Team Pack - Teen Titans Go!	2017	8.46	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 9 / Powerpuff Girls	71346-1	Team Pack - The Powerpuff Girls	2017	6	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 9	71287-1	Fun Pack - Teen Titans Go! (Starfire and Titan Robot)	2017	6	17 x 19 x 5
860	Dimensions / Dimensions Wave 9 / Powerpuff Girls	71343-1	Fun Pack - The Powerpuff Girls (Buttercup and Mega Blast Bot)	2017	6.3	17 x 19 x 5
860	Dimensions / Dimensions Wave 9	71349-1	Fun Pack - Beetlejuice (Beetlejuice and Saturn's Sandworm)	2017	6.35	17 x 19 x 5
920	The LEGO Ninjago Movie	853702-1	Movie Maker Set (Ninjago)	2017	103	30.6 x 20.8 x 6.4
746	Collectible Minifigures / The LEGO Ninjago Movie	71019-1	Minifigure, The LEGO Ninjago Movie (Complete Random Set of 1 Minifigure)	2017	2.8	? x ? x ?
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-1	Kai Kendo, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-2	Spinjitzu Training Nya, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-3	Lloyd, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-4	coltlnm Master / Sensei Wu, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-5	Garmadon, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-6	Jay Walker, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-7	Lloyd Garmadon, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-8	Cole, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-9	Misako, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-10	Zane, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-11	Shark Army General #1, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-12	Shark Army Octopus, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-13	Shark Army Angler, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-14	Shark Army Great White, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-15	Flashback Garmadon, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-16	Volcano Garmadon, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-17	Gong & Guitar Rocker, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-18	GPL Tech, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-19	Sushi Chef, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
746	Collectible Minifigures / The LEGO Ninjago Movie	coltlnm-20	N-POP Girl, The LEGO Ninjago Movie (Complete Set with Stand and Accessories)	2017	3	8.8 x 11.5 x 2
36	Technic / Model / Off-Road	42069-1	Extreme Adventure	2017	766	58 x 37.5 x 10
903	BrickHeadz / Super Heroes	41496-1	Supergirl & Martian Manhunter - San Diego Comic-Con 2017 Exclusive	2017	?	18.1 x 15.4 x 5.87
903	BrickHeadz / Super Heroes	41497-1	Spider-Man & Venom - San Diego Comic-Con 2017 Exclusive	2017	?	18.1 x 15.4 x 5.87
65	Star Wars / Star Wars Episode 8	75176-1	Resistance Transport Pod	2017	64.5	35.4 x 19.1 x 5.9
65	Star Wars / Star Wars Episode 8	75177-1	First Order Heavy Scout Walker	2017	131	38.2 x 26.2 x 5.7
65	Star Wars / Star Wars Episode 8	75179-1	Kylo Ren's TIE Fighter	2017	170	54 x 28.2 x 7.9
65	Star Wars / Star Wars Episode 8	75187-1	BB-8	2017	213	35.4 x 37.8 x 9.4
65	Star Wars / Star Wars Episode 8	75188-1	Resistance Bomber	2017	289	48 x 37.8 x 7.1
65	Star Wars / Star Wars Episode 8	75189-1	First Order Heavy Assault Walker	2017	?	48 x 37.8 x 9.4
65	Star Wars / Star Wars Episode 8	75190-1	First Order Star Destroyer	2017	519	58.2 x 37.8 x 10.3
65	Star Wars / Buildable Figures / Star Wars Episode 8	75526-1	Elite TIE Fighter Pilot	2017	29	14.1 x 26.2 x 6.1
65	Star Wars / Buildable Figures / Star Wars Episode 8	75528-1	Rey	2017	33.6	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Episode 8	75529-1	Elite Praetorian Guard	2017	34	14.1 x 26.2 x 6.1
65	Star Wars / Buildable Figures / Star Wars Episode 8	75530-1	Chewbacca	2017	52.6	19.1 x 26.2 x 6.1
390	Holiday & Event / Halloween	40260-1	Halloween Haunt	2017	33.45	15.5 x 14 x 4.5
390	Holiday & Event / Thanksgiving	40261-1	Thanksgiving	2017	26.4	15.7 x 14 x 6
920	The LEGO Ninjago Movie	30427-1	Ice Tank polybag	2017	3.8	19.8 x 19 x 1.5
920	The LEGO Ninjago Movie	30428-1	Green Ninja Mech Dragon polybag	2017	?	17 x 16 x 2
629	Architecture	21037-1	LEGO House Billund, Denmark	2017	179	26 x 19 x 9
920	The LEGO Ninjago Movie	30609-1	Lloyd polybag	2017	1.8	14 x 13.5 x 1
976	LEGO Brand / LEGO Brand Store / Monthly Model	40246-1	Monthly Mini Model Build Set - 2017 08 August, Rainbow Fish polybag	2017	?	? x ? x ?
868	Nexo Knights	5004914-1	Armor Pod polybag	2017	?	17 x 17 x 5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40247-1	Monthly Mini Model Build Set - 2017 09 September, Dinosaur polybag	2017	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Monthly Model	40248-1	Monthly Mini Model Build Set - 2017 10 October, Robot polybag	2017	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Monthly Model	40249-1	Monthly Mini Model Build Set - 2017 11 November, St. Bernard Dog polybag	2017	?	? x ? x ?
920	The LEGO Ninjago Movie	30379-1	Quake Mech polybag	2017	3.83	17.1 x 16.7 x 0.9
771	Friends	41325-1	Heartlake City Playground	2017	?	37 x 26 x 5
65	Star Wars / Ultimate Collector Series / Star Wars Other	75192-1	Millennium Falcon - UCS (2nd edition)	2017	2900	54 x 45 x 39
390	Holiday & Event / Christmas	40262-1	Christmas Train Ride	2017	32.5	15.5 x 14 x 6
390	Holiday & Event / Christmas	40263-1	Christmas Town Square	2017	33.1	15.5 x 14 x 6
771	Friends	5004920-1	Ski Pod polybag	2017	6.06	17 x 17 x 4.5
920	The LEGO Ninjago Movie	5004394-1	Ninjago Movie Maker polybag	2017	13.8	27.5 x 23.8 x 3
390	Holiday & Event / Christmas	10259-1	Winter Village Station	2017	176	48 x 28 x 7.2
920	The LEGO Ninjago Movie	30608-1	Kendo Lloyd polybag	2017	?	14 x 13 x 1
903	BrickHeadz / The LEGO Ninjago Movie	41487-1	Lloyd	2017	?	9.1 x 12.2 x 7.8
903	BrickHeadz / The LEGO Ninjago Movie	41488-1	Master Wu	2017	16.39	9.1 x 12.2 x 7.8
390	Holiday & Event / Christmas	40253-1	24-in-1 Holiday Countdown Set	2017	139	26 x 13.9 x 4.7
166	Educational & Dacta / Mindstorms / RCX	9666-1	Camera	2000	?	? x ? x ?
166	Educational & Dacta / Mindstorms / RCX	9744-1	Mars Exploration Add-On	2000	?	? x ? x ?
920	The LEGO Ninjago Movie	70629-1	Piranha Attack	2018	58.2	25.9 x 18.9 x 5.8
920	The LEGO Ninjago Movie	70632-1	Quake Mech	2018	325	47.7 x 37.3 x 8.9
920	The LEGO Ninjago Movie	70631-1	Garmadon's Volcano Lair	2018	245	35 x 37.2 x 6.4
920	The LEGO Ninjago Movie / Spinjitzu Masters	70628-1	Lloyd - Spinjitzu Master	2018	?	? x ? x ?
390	Holiday & Event / Christmas	5004934-1	Christmas Tree Ornament	2017	9.03	9.4 x 10.3 x 5.7
768	Super Heroes / The LEGO Batman Movie	70922-1	The Joker Manor	2017	890	58.4 x 48.5 x 18.6
167	Duplo	10837-1	Santa's Winter Holiday	2017	20	38 x 26 x 9.25
390	Holiday & Event / Christmas	40254-1	Nutcracker	2017	?	14 x 19 x 6
903	BrickHeadz / Star Wars / Star Wars Episode 4/5/6	41498-1	Boba Fett and Han Solo in Carbonite - New York Comic-Con 2017 Exclusive	2017	?	? x ? x ?
903	BrickHeadz / Star Wars / Star Wars Episode 7	41485-1	Finn	2017	?	9 x 12 x 8
903	BrickHeadz / Star Wars / Star Wars Episode 7	41486-1	Captain Phasma	2017	20.53	9 x 12 x 8
920	The LEGO Ninjago Movie	70656-1	garmadon, Garmadon, GARMADON!	2017	?	47.8 x 37.3 x 6.8
817	LEGO Ideas (CUUSOO)	21312-1	Women of NASA	2017	57.4	26 x 19 x 4.5
768	Super Heroes / The LEGO Batman Movie	70918-1	The Bat-Dune Buggy	2018	56.8	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	70919-1	The Justice League Anniversary Party	2018	83.7	36 x 19 x 6
768	Super Heroes / The LEGO Batman Movie	70920-1	Egghead Mech Food Fight	2018	68.7	22 x 26 x 6
768	Super Heroes / The LEGO Batman Movie	70921-1	Harley Quinn Cannonball Attack	2018	109.1	38 x 26 x 5.5
768	Super Heroes / The LEGO Batman Movie	70923-1	The Bat-Space Shuttle	2018	251	? x ? x ?
976	LEGO Brand / LEGO House	LHGO-1	LEGO House Grand Opening set	2017	?	? x ? x ?
903	BrickHeadz / Star Wars / Star Wars Episode 8	41603-1	Kylo Ren	2018	20.7	12 x 9 x 8
903	BrickHeadz / Star Wars / Star Wars Episode 8	41602-1	Rey	2018	17.58	12 x 9 x 8
67	Town / City / Police	60172-1	Dirt Road Pursuit	2018	97	28 x 26 x 7.4
67	Town / City / Traffic	60183-1	Heavy Cargo Transport	2018	103	35.5 x 19 x 9
67	Town / City / Recreation	60182-1	Pickup & Caravan	2018	120	35.1 x 18.9 x 6.8
67	Town / City / Farm	60181-1	Forest Tractor	2018	54.42	26 x 19 x 6
67	Town / City / Race	60180-1	Monster Truck	2018	65	26 x 18.9 x 5.9
67	Town / City / Police	60173-1	Mountain Arrest	2018	149	38 x 26 x 7
36	Technic / Model / Construction	42084-1	Hook Loader	2018	84	15.5 x 13.5 x 7
36	Technic / Model / Harbor	42074-1	Racing Yacht	2018	204	26 x 28 x 6
36	Technic / Model / Race	42073-1	BASH!	2018	46	26 x 14 x 7
36	Technic / Model / Race	42072-1	WHACK!	2018	?	26 x 14 x 7
36	Technic / Model / Construction	42071-1	Dozer Compactor	2018	81	26 x 14 x 7
171	Creator / Model / Building	31081-1	Modular Skate House	2018	247	38.2 x 26.2 x 5.7
171	Creator / Model / Airport	31076-1	Daredevil Stunt Plane	2018	96.6	26.2 x 19.1 x 4.6
171	Creator / Model / Off-Road	31075-1	Outback Adventures	2018	119.3	26.2 x 19.1 x 6.1
171	Creator / Model / Race	31072-1	Extreme Engines	2018	63	19.1 x 14.1 x 4.6
171	Creator / Model / Airport	31071-1	Drone Explorer	2018	63.8	19.1 x 14.1 x 4.6
67	Town / City / Hospital	60179-1	Ambulance Helicopter	2018	71	26 x 19 x 7.3
166	Educational & Dacta / Duplo	2000453-1	STEAM Workshop Kit	2017	?	14 x 12 x 9
166	Educational & Dacta / Duplo	45024-1	STEAM Park	2017	?	58.1 x 48.5 x 19
169	Sculptures	10256-1	Taj Mahal (Reissue)	2017	333.2	58 x 48.5 x 18.5
65	Star Wars / Star Wars Expanded Universe	75204-1	Sandspeeder	2018	70	35.5 x 19 x 6
771	Friends	66558-1	Friends Super Pack 5 in 1 (41305, 41306, 41307, 41308, 41309)	2017	?	? x ? x ?
809	Juniors / Construction	10750-1	Road Repair Truck	2018	26.9	15.5 x 13.5 x 3.9
809	Juniors / Police	10751-1	Mountain Police Chase	2018	55.4	? x ? x ?
809	Juniors / Friends	10749-1	Mia’s Organic Food Market	2018	46.05	26 x 19 x 4.5
809	Juniors / Friends	10748-1	Emma’s Pet Party	2018	18.5	15.5 x 14 x 4.5
868	Nexo Knights	72003-1	Berserker Bomber	2018	100	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	71020-1	Minifigure, The LEGO Batman Movie, Series 2 (Complete Random Set of 1 Minifigure)	2018	2.9	? x ? x ?
759	Ninjago / Sons of Garmadon / Spinjitzu Masters	70633-1	Kai – Spinjitzu Master	2018	?	25 x 23 x 7
759	Ninjago / Sons of Garmadon	70638-1	Katana V11	2018	71	? x ? x ?
759	Ninjago / Sons of Garmadon	70639-1	Street Race of Snake Jaguar	2018	92.4	? x ? x ?
759	Ninjago / Sons of Garmadon	70640-1	S.O.G. Headquarters	2018	198	47.1 x 27.9 x 5.7
759	Ninjago / Sons of Garmadon	70641-1	Ninja Nightcrawler	2018	159.82	38 x 26 x 7
759	Ninjago / Sons of Garmadon	70642-1	Killow vs. Samurai X	2018	173.4	48 x 28 x 6
868	Nexo Knights	72002-1	Twinfector	2018	37.4	25.9 x 18.8 x 4.6
868	Nexo Knights	72006-1	Axl’s Rolling Arsenal	2018	?	48.3 x 27.9 x 5.6
868	Nexo Knights	72004-1	Tech Wizard Showdown	2018	130.33	28 x 26 x 5.8
171	Creator / Basic Set	4112-1	Basic Building Set	2001	?	? x ? x ?
759	Ninjago / Sons of Garmadon / Spinjitzu Masters	70634-1	Nya – Spinjitzu Master	2018	27.4	25 x 22.5 x 7
759	Ninjago / Sons of Garmadon / Spinjitzu Masters	70635-1	Jay – Spinjitzu Master	2018	27.6	25 x 23 x 7
759	Ninjago / Sons of Garmadon / Spinjitzu Masters	70636-1	Zane – Spinjitzu Master	2018	?	25 x 23 x 7
759	Ninjago / Sons of Garmadon / Spinjitzu Masters	70637-1	Cole – Spinjitzu Master	2018	27.7	25 x 23 x 7
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-1	Disco Harley Quinn, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-2	Disco Alfred Pennyworth, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-3	Clock King, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-4	Hugo Strange, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-5	Mermaid Batman, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-6	Swimsuit Batman, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-7	Vacation The Joker, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-8	Vacation Robin, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-9	Vacation Batgirl, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-10	Vacation Alfred Pennyworth, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-11	Bat-Merch Batgirl, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-12	Killer Moth, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-13	Wonder Twin Jayna, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-14	Wonder Twin Zan, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-15	Apache Chief, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-16	Jor-El, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-17	General Zod, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-18	Doctor Phosphorus, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-19	Black Canary, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm2-20	Black Vulcan, The LEGO Batman Movie, Series 2 (Complete Set with Stand and Accessories)	2018	2.91	? x ? x ?
771	Friends	30405-1	Stephanie's Hockey Practice polybag	2018	3.81	17 x 16.5 x 2
773	Disney Princess	30552-1	Ariel's Underwater Symphony polybag	2018	5.7	17 x 16.5 x 1.5
171	Creator / Basic Model / Airport	30540-1	Yellow Flyer polybag	2018	3.6	17 x 16 x 1
171	Creator / Basic Model	30542-1	Cute Pug polybag	2018	5.68	17 x 17 x 1.5
903	BrickHeadz / Star Wars / Star Wars Episode 8	41489-1	Rey & Kylo Ren	2017	39.17	19 x 14 x 7
903	BrickHeadz / Super Heroes / Justice League	41598-1	The Flash	2018	20.5	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Justice League	41599-1	Wonder Woman	2018	20.83	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Justice League	41600-1	Aquaman	2018	17.18	? x ? x ?
903	BrickHeadz / Super Heroes / Justice League	41601-1	Cyborg	2018	15	9.1 x 12.2 x 7.8
36	Technic / Model / Race	42077-1	Rally Car	2018	380	48 x 28 x 12
36	Technic / Model / Harbor	42076-1	Hovercraft	2018	319	? x ? x ?
36	Technic / Model / Fire	42075-1	First Responder	2018	262	35 x 19 x 9
65	Star Wars / Mini / Star Wars Episode 4/5/6	55555-1	Millenium (Millennium) Falcon - Mini polybag	2017	7	15.5 x 16 x 1
65	Star Wars / Star Wars Microfighters Series 5 / Star Wars Episode 8	75193-1	Millennium Falcon Microfighter	2018	22	14.1 x 12.2 x 4.6
