Type	Item No	Item Name	Qty	Color ID	Extra?	Alternate?	Match ID	Counterpart?

P	4865b	Panel 1 x 2 x 1 with Rounded Corners	6	86	N	N	0	N	
P	3004	Brick 1 x 2	2	86	N	N	0	N	
P	3023	Plate 1 x 2	67	86	N	N	0	N	
P	3700	Technic, Brick 1 x 2 with Hole	4	86	N	N	0	N	
P	3069b	Tile 1 x 2 with Groove	92	86	N	N	0	N	
P	37352	Brick, Modified 1 x 2 x 1 No Studs, Curved Top	2	86	N	N	0	N	
P	28192	Slope 45 2 x 1 with Cutout without Stud	2	86	N	N	0	N	
P	3937	Hinge Brick 1 x 2 Base	40	86	N	N	0	N	
P	3938	Hinge Brick 1 x 2 Top	10	86	N	N	0	N	
P	92280	Plate, Modified 1 x 2 with Clip on Top	7	86	N	N	0	N	
P	15573	Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)	77	86	N	N	0	N	
P	47458	Brick, Modified 1 x 2 x 2/3 No Studs, Wing End	4	86	N	N	0	N	
P	61409	Slope 18 2 x 1 x 2/3 with 4 Slots	19	86	N	N	0	N	
P	32000	Technic, Brick 1 x 2 with Holes	2	86	N	N	0	N	
P	27928	Wedge, Plate 2 x 2 Pentagonal with Center Stud and 1 x 1/2 Raised Tab on Top	15	86	N	N	0	N	
P	2412b	Tile, Modified 1 x 2 Grille with Bottom Groove / Lip	103	86	N	N	0	N	
P	30377	Arm Mechanical, Battle Droid	4	86	N	N	0	N	
P	4216	Brick, Modified 1 x 2 with Groove	22	86	N	N	0	N	
P	11476	Plate, Modified 1 x 2 with Clip Horizontal on Side	4	86	N	N	0	N	
P	22885	Brick, Modified 1 x 2 x 1 2/3 with Studs on 1 Side	31	86	N	N	0	N	
P	4035	Window 1 x 2 x 3 Train	2	86	N	N	0	N	
P	3040	Slope 45 2 x 1	2	86	N	N	0	N	
P	99781	Bracket 1 x 2 - 1 x 2	15	86	N	N	0	N	
P	99780	Bracket 1 x 2 - 1 x 2 Inverted	4	86	N	N	0	N	
P	3821	Door 1 x 3 x 1 Right	2	86	N	N	0	N	
P	60470b	Plate, Modified 1 x 2 with Clips Horizontal (thick open O clips)	9	86	N	N	0	N	
P	4735	Bar 1 x 3 with Clip and Stud Receptacle (Robot Arm)	4	86	N	N	0	N	
P	75904	Minifigure, Utensil Tool Sledgehammer (Mjolnir, Hammer)	1	86	N	N	0	N	
P	41682	Bracket 2 x 2 - 1 x 2 Centered	2	86	N	N	0	N	
P	32028	Plate, Modified 1 x 2 with Door Rail	63	86	N	N	0	N	
P	30031	Minifigure, Utensil Handlebars	1	86	N	N	0	N	
P	35787	Tile, Modified 2 x 2 Triangular	6	86	N	N	0	N	
P	63868	Plate, Modified 1 x 2 with Clip Horizontal on End	1	86	N	N	0	N	
P	87994	Bar   3L (Bar Arrow)	8	86	N	N	0	N	
P	44301b	Hinge Plate 1 x 2 Locking with 1 Finger On End without Bottom Groove	4	86	N	N	0	N	
P	54383	Wedge, Plate 6 x 3 Right	46	86	N	N	0	N	
P	54384	Wedge, Plate 6 x 3 Left	48	86	N	N	0	N	
P	50304	Wedge, Plate 8 x 3 Right	14	86	N	N	0	N	
P	47397	Wedge, Plate 12 x 3 Left	5	86	N	N	0	N	
P	47398	Wedge, Plate 12 x 3 Right	5	86	N	N	0	N	
P	50305	Wedge, Plate 8 x 3 Left	14	86	N	N	0	N	
P	87580	Plate, Modified 2 x 2 with Groove and 1 Stud in Center (Jumper)	10	86	N	N	0	N	
P	50943	Vehicle, Air Scoop Engine Top 2 x 2	2	86	N	N	0	N	
P	3022	Plate 2 x 2	15	86	N	N	0	N	
P	3068b	Tile 2 x 2 with Groove	12	86	N	N	0	N	
P	33909	Tile, Modified 2 x 2 with Studs on Edge	43	86	N	N	0	N	
P	15068	Slope, Curved 2 x 2 No Studs	7	86	N	N	0	N	
P	27925	Tile, Round Corner 2 x 2 Macaroni	2	86	N	N	0	N	
P	92582	Hinge Plate 2 x 2 Locking with 1 Finger on Top	4	86	N	N	0	N	
P	14719	Tile 2 x 2 Corner	8	86	N	N	0	N	
P	3660	Slope, Inverted 45 2 x 2	2	86	N	N	0	N	
P	27263	Tile, Modified 2 x 2 Corner with Cut Corner - Facet	20	86	N	N	0	N	
P	3045	Slope 45 2 x 2 Double Convex	2	86	N	N	0	N	
P	2357	Brick 2 x 2 Corner	2	86	N	N	0	N	
P	6134	Hinge Brick 2 x 2 Top	12	86	N	N	0	N	
P	44302a	Hinge Plate 1 x 2 Locking with 2 Fingers on End with Bottom Groove	1	86	N	N	0	N	
P	3822	Door 1 x 3 x 1 Left	2	86	N	N	0	N	
P	99206	Plate, Modified 2 x 2 x 2/3 with 2 Studs on Side	2	86	N	N	0	N	
P	60478	Plate, Modified 1 x 2 with Handle on End - Closed Ends	18	86	N	N	0	N	
P	48989	Technic, Pin Connector Perpendicular 3L with 4 Pins	5	86	N	N	0	N	
P	23950	Panel 1 x 3 x 1	14	86	N	N	0	N	
P	3956	Bracket 2 x 2 - 2 x 2 with 2 Holes	4	86	N	N	0	N	
P	35459	Tile, Modified 1 x 3 Inverted with Hole	4	86	N	N	0	N	
P	3623	Plate 1 x 3	41	86	N	N	0	N	
P	34103	Plate, Modified 1 x 3 with 2 Studs (Double Jumper)	18	86	N	N	0	N	
P	22385	Tile, Modified 2 x 3 Pentagonal	1	86	N	N	0	N	
P	4287	Slope, Inverted 33 3 x 1	8	86	N	N	0	N	
P	4286	Slope 33 3 x 1	6	86	N	N	0	N	
P	63864	Tile 1 x 3	26	86	N	N	0	N	
P	4590	Plate, Modified 1 x 4 Offset	7	86	N	N	0	N	
P	2436c	Bracket 1 x 2 - 1 x 4 with Two Rounded Corners at the Bottom	4	86	N	N	0	N	
P	3038	Slope 45 2 x 3	2	86	N	N	0	N	
P	30374	Bar   4L (Lightsaber Blade / Wand)	1	86	N	N	0	N	
P	51739	Wedge, Plate 2 x 4	12	86	N	N	0	N	
P	3021	Plate 2 x 3	34	86	N	N	0	N	
P	26603	Tile 2 x 3	57	86	N	N	0	N	
P	3002	Brick 2 x 3	6	86	N	N	0	N	
P	30413	Panel 1 x 4 x 1	7	86	N	N	0	N	
P	44568	Hinge Plate 1 x 4 Locking Dual 1 Fingers on Side	2	86	N	N	0	N	
P	3010	Brick 1 x 4	2	86	N	N	0	N	
P	92593	Plate, Modified 1 x 4 with 2 Studs without Groove	29	86	N	N	0	N	
P	2431	Tile 1 x 4	19	86	N	N	0	N	
P	3710	Plate 1 x 4	21	86	N	N	0	N	
P	3743	Technic, Gear Rack 1 x 4	4	86	N	N	0	N	
P	60477	Slope 18 4 x 1	2	86	N	N	0	N	
P	86500	Cylinder Hemisphere 4 x 4	2	86	N	N	0	N	
P	60474	Plate, Round 4 x 4 with Hole	10	86	N	N	0	N	
P	11212	Plate 3 x 3	12	86	N	N	0	N	
P	2450	Wedge, Plate 3 x 3 Cut Corner	16	86	N	N	0	N	
P	41862	Plate, Modified 2 x 2 with Grills	1	86	N	N	0	N	
P	2429c01	Hinge Plate 1 x 4 Swivel Top / Base	4	86	N	N	0	N	
P	64951	Container, Barrel Half Large with Axle Hole	4	86	N	N	0	N	
P	31794	Technic, Steering Arm 5 x 1 with Towball Socket Rounded, Chamfered (Type 2)	2	86	N	N	0	N	
P	3020	Plate 2 x 4	10	86	N	N	0	N	
P	87079	Tile 2 x 4	57	86	N	N	0	N	
P	3001	Brick 2 x 4	2	86	N	N	0	N	
P	32073	Technic, Axle 5	5	86	N	N	0	N	
P	43045	Hinge Plate 2 x 4 with Pin Hole and 2 Holes - Top	2	86	N	N	0	N	
